"Date","Open","High","Low","Close","Adj Close","Volume"
"1993-04-15",44.90625,45.03125,44.75,44.9375,26.032995,148600
"1993-04-16",44.96875,45.03125,44.875,44.9375,26.032995,47900
"1993-04-19",44.9375,45.0625,44.71875,44.75,25.924364,157000
"1993-04-20",44.6875,44.75,44.25,44.53125,25.797646,279500
"1993-04-21",44.625,44.625,44.375,44.5,25.779541,67900
"1993-04-22",44.3125,44.6875,43.9375,43.9375,25.453672,97700
"1993-04-23",43.84375,43.96875,43.6875,43.75,25.34506,106000
"1993-04-26",43.78125,43.9375,43.28125,43.40625,25.145899,62600
"1993-04-27",43.34375,43.875,43.34375,43.875,25.417456,156800
"1993-04-28",43.8125,43.90625,43.71875,43.78125,25.363157,85900
"1993-04-29",43.875,43.96875,43.625,43.96875,25.471792,85000
"1993-04-30",44.125,44.28125,44.03125,44.03125,25.507988,88500
"1993-05-03",44.09375,44.3125,43.90625,44.3125,25.670927,80500
"1993-05-04",44.40625,44.625,44.34375,44.46875,25.761438,149100
"1993-05-05",44.46875,44.75,44.46875,44.59375,25.833847,109000
"1993-05-06",44.53125,44.5625,44.40625,44.4375,25.743343,54700
"1993-05-07",44.46875,44.46875,44.28125,44.34375,25.689013,68000
"1993-05-10",44.40625,44.6875,44.40625,44.4375,25.743343,113900
"1993-05-11",44.4375,44.625,44.3125,44.625,25.85195,42600
"1993-05-12",44.4375,44.59375,44.4375,44.5625,25.815746,31000
"1993-05-13",44.375,44.375,44,44.03125,25.507988,129100
"1993-05-14",44.03125,44.15625,43.96875,44,25.489874,63500
"1993-05-17",44.125,44.15625,43.9375,44.15625,25.580397,34000
"1993-05-18",44.1875,44.21875,43.96875,44.125,25.562305,105200
"1993-05-19",44.125,45.03125,43.84375,45.03125,26.087311,50200
"1993-05-20",45.03125,45.15625,44.9375,45.15625,26.159712,98200
"1993-05-21",45.1875,45.25,44.71875,44.75,25.924364,221400
"1993-05-24",44.84375,45.09375,44.84375,44.9375,26.032995,30500
"1993-05-25",45.125,45.125,45.03125,45.03125,26.087311,191800
"1993-05-26",45.15625,45.625,45.125,45.59375,26.413168,102400
"1993-05-27",45.65625,45.65625,45.375,45.4375,26.322645,53800
"1993-05-28",45.40625,45.40625,45,45.21875,26.195925,79100
"1993-06-01",45.375,45.8125,45.3125,45.65625,26.449373,28300
"1993-06-02",45.53125,45.75,45.34375,45.59375,26.413168,20300
"1993-06-03",45.5,45.5,45.34375,45.4375,26.322645,21600
"1993-06-04",45.3125,45.3125,45.09375,45.28125,26.232138,32000
"1993-06-07",45.375,45.375,45.125,45.125,26.141615,121400
"1993-06-08",45,45,44.71875,44.71875,25.906265,104500
"1993-06-09",44.875,45.0625,44.8125,44.875,25.996771,43300
"1993-06-10",44.84375,44.9375,44.75,44.90625,26.014889,17900
"1993-06-11",45.0625,45.15625,44.90625,45.09375,26.123503,647400
"1993-06-14",45.15625,45.1875,45.03125,45.03125,26.087311,64200
"1993-06-15",45.09375,45.125,44.9375,44.9375,26.032995,142400
"1993-06-16",44.9375,45.03125,44.8125,45.03125,26.087311,330900
"1993-06-17",45.125,45.1875,45.03125,45.1875,26.177834,37400
"1993-06-18",44.84375,44.84375,44.5,44.5,25.96225,58500
"1993-06-21",44.625,44.625,44.53125,44.59375,26.016941,29300
"1993-06-22",44.65625,44.65625,44.5625,44.625,26.035168,137500
"1993-06-23",44.625,44.625,44.21875,44.21875,25.798159,227600
"1993-06-24",44.34375,44.8125,44.34375,44.8125,26.144567,243700
"1993-06-25",44.78125,44.90625,44.75,44.78125,26.126324,44800
"1993-06-28",45,45.28125,44.9375,45.28125,26.418032,439900
"1993-06-29",45.21875,45.21875,45,45.0625,26.290417,207500
"1993-06-30",45.125,45.21875,45,45.0625,26.290417,437600
"1993-07-01",45.125,45.125,44.875,44.9375,26.217482,605700
"1993-07-02",44.78125,44.8125,44.53125,44.6875,26.07164,285400
"1993-07-06",44.625,44.75,44.15625,44.21875,25.798159,246400
"1993-07-07",44.1875,44.40625,44.1875,44.34375,25.871078,343700
"1993-07-08",44.375,44.9375,44.3125,44.84375,26.162796,248200
"1993-07-09",44.84375,44.96875,44.75,44.96875,26.23572,378200
"1993-07-12",44.90625,44.96875,44.84375,44.9375,26.217482,373700
"1993-07-13",44.96875,45.09375,44.65625,44.90625,26.199253,389600
"1993-07-14",44.9375,45.1875,44.90625,45.0625,26.290417,617300
"1993-07-15",45.03125,45.03125,44.78125,44.875,26.181032,443800
"1993-07-16",44.90625,44.9375,44.6875,44.75,26.108112,216400
"1993-07-19",44.75,44.75,44.59375,44.71875,26.089874,188200
"1993-07-20",44.6875,44.84375,44.46875,44.84375,26.162796,68500
"1993-07-21",44.78125,44.8125,44.65625,44.8125,26.144567,142700
"1993-07-22",44.75,44.8125,44.5,44.5,25.96225,632400
"1993-07-23",44.59375,44.71875,44.5625,44.71875,26.089874,286200
"1993-07-26",44.84375,45.0625,44.84375,44.96875,26.23572,121300
"1993-07-27",45,45.03125,44.78125,44.9375,26.217482,92800
"1993-07-28",44.84375,44.9375,44.78125,44.84375,26.162796,30800
"1993-07-29",44.9375,45.21875,44.875,45.09375,26.308649,331000
"1993-07-30",45.09375,45.09375,44.78125,44.84375,26.162796,75300
"1993-08-02",44.90625,45.125,44.90625,44.96875,26.23572,41300
"1993-08-03",45.0625,45.1875,44.84375,45,26.253952,81600
"1993-08-04",45,45.09375,44.875,45,26.253952,434000
"1993-08-05",45,45,44.84375,44.90625,26.199253,36800
"1993-08-06",45.03125,45.0625,44.90625,44.96875,26.23572,402300
"1993-08-09",45.09375,45.34375,45,45.21875,26.38158,828200
"1993-08-10",45.1875,45.21875,45.125,45.1875,26.363346,604900
"1993-08-11",45.15625,45.3125,45.15625,45.1875,26.363346,542200
"1993-08-12",45.3125,45.3125,44.90625,45.0625,26.290417,303700
"1993-08-13",45.09375,45.15625,45.09375,45.125,26.326881,103500
"1993-08-16",45.15625,45.5,45.15625,45.375,26.472731,241800
"1993-08-17",45.34375,45.53125,45.34375,45.53125,26.563898,369300
"1993-08-18",45.6875,45.875,45.65625,45.78125,26.709753,414300
"1993-08-19",45.8125,45.8125,45.71875,45.78125,26.709753,28500
"1993-08-20",45.6875,45.8125,45.65625,45.8125,26.727983,80700
"1993-08-23",45.625,45.75,45.625,45.71875,26.673294,15600
"1993-08-24",45.71875,46.21875,45.71875,46.21875,26.96501,273400
"1993-08-25",46.21875,46.4375,46.15625,46.25,26.983244,242300
"1993-08-26",46.28125,46.53125,46.09375,46.28125,27.001461,120000
"1993-08-27",46.15625,46.25,46.15625,46.25,26.983244,25700
"1993-08-30",46.28125,46.5,46.28125,46.4375,27.092636,183500
"1993-08-31",46.40625,46.5625,46.34375,46.5625,27.165554,66500
"1993-09-01",46.40625,46.59375,46.40625,46.5,27.129074,136500
"1993-09-02",46.53125,46.59375,46.3125,46.34375,27.037926,472400
"1993-09-03",46.3125,46.4375,46.25,46.375,27.056154,630500
"1993-09-07",46.375,46.4375,46,46.0625,26.873846,196400
"1993-09-08",46.0625,46.0625,45.59375,45.90625,26.782686,269900
"1993-09-09",45.71875,46.03125,45.71875,46,26.83737,239200
"1993-09-10",46.125,46.4375,46.0625,46.40625,27.074394,106500
"1993-09-13",46.5625,46.5625,46.4375,46.4375,27.092636,66900
"1993-09-14",46.3125,46.3125,46.09375,46.25,26.983244,184500
"1993-09-15",46.0625,46.40625,45.90625,46.375,27.056154,101000
"1993-09-16",46.3125,46.34375,46.15625,46.1875,26.946766,54300
"1993-09-17",45.875,45.90625,45.75,45.8125,26.89451,200900
"1993-09-20",45.875,45.96875,45.4375,45.4375,26.674368,57800
"1993-09-21",45.5,45.5625,44.8125,45.28125,26.582647,318200
"1993-09-22",45.4375,45.71875,45.375,45.65625,26.802786,439700
"1993-09-23",45.78125,45.9375,45.71875,45.90625,26.949562,88500
"1993-09-24",45.84375,45.875,45.71875,45.78125,26.876181,53500
"1993-09-27",46.125,46.28125,46.125,46.28125,27.169712,274600
"1993-09-28",46.3125,46.3125,46.15625,46.1875,27.114672,158300
"1993-09-29",46.1875,46.3125,45.96875,46.03125,27.022943,221000
"1993-09-30",46.03125,46.125,45.84375,45.9375,26.967903,99300
"1993-10-01",45.875,46.21875,45.8125,46.15625,27.096327,22700
"1993-10-04",46.21875,46.21875,46.09375,46.21875,27.133028,1038500
"1993-10-05",46.3125,46.3125,46,46.15625,27.096327,436500
"1993-10-06",46.1875,46.375,46.125,46.125,27.077978,209200
"1993-10-07",46.1875,46.1875,45.96875,46,27.004581,59400
"1993-10-08",46.125,46.15625,45.71875,46.0625,27.041294,54400
"1993-10-11",46.15625,46.25,46.15625,46.15625,27.096327,467100
"1993-10-12",46.21875,46.25,46.1875,46.21875,27.133028,26200
"1993-10-13",46.25,46.25,46.15625,46.21875,27.133028,139100
"1993-10-14",46.40625,46.8125,46.28125,46.8125,27.481564,108100
"1993-10-15",47.03125,47.15625,46.90625,47.0625,27.628342,1502500
"1993-10-18",47.03125,47.03125,46.875,46.9375,27.554962,722400
"1993-10-19",46.875,46.96875,46.59375,46.59375,27.353151,880100
"1993-10-20",46.75,46.75,46.5625,46.65625,27.389854,230400
"1993-10-21",46.6875,46.6875,46.53125,46.59375,27.353151,56200
"1993-10-22",46.65625,46.84375,46.375,46.375,27.224741,390700
"1993-10-25",46.40625,46.5625,46.28125,46.5,27.298117,114500
"1993-10-26",46.46875,46.5,46.3125,46.46875,27.279781,186200
"1993-10-27",46.40625,46.53125,46.40625,46.5,27.298117,118400
"1993-10-28",46.5625,46.96875,46.5625,46.84375,27.499926,129600
"1993-10-29",46.8125,46.875,46.78125,46.84375,27.499926,80700
"1993-11-01",46.78125,47,46.78125,46.96875,27.573313,36400
"1993-11-02",46.90625,47,46.65625,46.9375,27.554962,262100
"1993-11-03",46.90625,46.90625,46.125,46.34375,27.2064,479100
"1993-11-04",46.34375,46.34375,45.8125,45.84375,26.912865,130400
"1993-11-05",45.71875,46.0625,45.53125,46.0625,27.041294,363200
"1993-11-08",46.09375,46.25,45.96875,46.125,27.077978,367600
"1993-11-09",46.4375,46.46875,46.125,46.15625,27.096327,246900
"1993-11-10",46.15625,46.5,46.03125,46.5,27.298117,46500
"1993-11-11",46.5,46.625,46.34375,46.375,27.224741,88900
"1993-11-12",46.46875,46.75,46.4375,46.59375,27.353151,108200
"1993-11-15",46.6875,46.6875,46.4375,46.5625,27.334806,243300
"1993-11-16",46.65625,46.8125,46.46875,46.78125,27.463236,492600
"1993-11-17",46.8125,46.8125,46.40625,46.53125,27.316463,39600
"1993-11-18",46.46875,46.5625,46.28125,46.40625,27.24308,240800
"1993-11-19",46.25,46.375,46.21875,46.3125,27.188055,106000
"1993-11-22",46.1875,46.21875,45.875,46.03125,27.022943,165300
"1993-11-23",46.28125,46.3125,46.03125,46.28125,27.169712,89700
"1993-11-24",46.40625,46.5,46.34375,46.46875,27.279781,77200
"1993-11-26",46.59375,46.59375,46.46875,46.5,27.298117,1019800
"1993-11-29",46.625,46.71875,46.3125,46.3125,27.188055,517500
"1993-11-30",46.28125,46.5625,46.25,46.34375,27.2064,230000
"1993-12-01",46.59375,46.625,46.40625,46.40625,27.24308,379200
"1993-12-02",46.5,46.5625,46.40625,46.53125,27.316463,352000
"1993-12-03",46.5,46.71875,46.5,46.71875,27.426538,306000
"1993-12-06",46.78125,46.9375,46.78125,46.875,27.518276,99500
"1993-12-07",46.875,46.90625,46.78125,46.84375,27.499926,88800
"1993-12-08",46.84375,46.84375,46.78125,46.84375,27.499926,146700
"1993-12-09",46.84375,46.90625,46.625,46.6875,27.408195,416500
"1993-12-10",46.71875,46.71875,46.5,46.59375,27.353151,412900
"1993-12-13",46.59375,46.875,46.53125,46.875,27.518276,273200
"1993-12-14",46.90625,46.90625,46.53125,46.53125,27.316463,41900
"1993-12-15",46.59375,46.625,46.46875,46.46875,27.279781,82600
"1993-12-16",46.65625,46.65625,46.5625,46.625,27.371504,78200
"1993-12-17",46.40625,46.59375,46.375,46.5625,27.521931,104700
"1993-12-20",46.53125,46.65625,46.5,46.625,27.558878,68800
"1993-12-21",46.5625,46.5625,46.40625,46.46875,27.466522,205700
"1993-12-22",46.59375,46.8125,46.5,46.78125,27.651234,410300
"1993-12-23",46.75,46.84375,46.6875,46.75,27.632769,533800
"1993-12-27",46.75,47,46.75,47,27.780529,447100
"1993-12-28",46.96875,47.125,46.9375,47.09375,27.835934,880600
"1993-12-29",47.125,47.15625,47,47.03125,27.799006,266700
"1993-12-30",47,47,46.75,46.84375,27.688179,219900
"1993-12-31",46.9375,47,46.5625,46.59375,27.540398,312900
"1994-01-03",46.59375,46.65625,46.40625,46.46875,27.466522,960900
"1994-01-04",46.53125,46.65625,46.46875,46.65625,27.577349,164300
"1994-01-05",46.71875,46.78125,46.53125,46.75,27.632769,710900
"1994-01-06",46.8125,46.84375,46.6875,46.75,27.632769,201000
"1994-01-07",46.84375,47.0625,46.71875,47.03125,27.799006,775500
"1994-01-10",47.09375,47.59375,46.96875,47.59375,28.131495,593700
"1994-01-11",47.5625,47.5625,47.34375,47.5,28.076059,295200
"1994-01-12",47.53125,47.53125,47.1875,47.34375,27.983719,158400
"1994-01-13",47.21875,47.3125,47.15625,47.21875,27.909813,244300
"1994-01-14",47.375,47.5,47.375,47.40625,28.020651,137200
"1994-01-17",47.40625,47.46875,47.3125,47.40625,28.020651,17700
"1994-01-18",47.46875,47.53125,47.375,47.46875,28.05759,166400
"1994-01-19",47.40625,47.46875,47.25,47.34375,27.983719,200800
"1994-01-20",47.40625,47.5,47.375,47.46875,28.05759,281100
"1994-01-21",47.53125,47.53125,47.34375,47.375,28.002192,85600
"1994-01-24",47.34375,47.5625,47.1875,47.1875,27.891356,373800
"1994-01-25",47.21875,47.25,47.09375,47.1875,27.891356,310400
"1994-01-26",47.1875,47.34375,47.125,47.3125,27.965248,145100
"1994-01-27",47.40625,47.8125,47.34375,47.75,28.223833,344500
"1994-01-28",47.9375,48.03125,47.875,"This is an error!",28.297714,356500
"1994-01-31",48.0625,48.3125,48,48.21875,28.500912,313800
"1994-02-01",48.15625,48.15625,47.90625,47.96875,28.353123,303600
"1994-02-02",48.125,48.28125,48.09375,48.28125,28.537846,307600
"1994-02-03",48.1875,48.1875,47.90625,48.0625,28.408545,466100
"1994-02-04",48.0625,48.125,46.96875,46.96875,27.762066,1403200
"1994-02-07",46.84375,47.3125,46.84375,47.1875,27.891356,516400
"1994-02-08",47.28125,47.28125,47.03125,47.21875,27.909813,188200
"1994-02-09",47.25,47.4375,47.1875,47.40625,28.020651,144600
"1994-02-10",47.375,47.40625,47,47,27.780529,883900
"1994-02-11",47.03125,47.28125,46.8125,47.15625,27.872887,519400
"1994-02-14",47.0625,47.375,47,47.21875,27.909813,2742100
"1994-02-15",47.3125,47.5,47.25,47.46875,28.05759,374700
"1994-02-16",47.53125,47.53125,47.34375,47.4375,28.039129,287600
"1994-02-17",47.65625,47.6875,47.03125,47.15625,27.872887,342400
"1994-02-18",47.1875,47.21875,46.75,46.875,27.70665,313300
"1994-02-22",47,47.34375,47,47.34375,27.983719,154500
"1994-02-23",47.40625,47.4375,47.0625,47.21875,27.909813,391700
"1994-02-24",47.0625,47.0625,46.5625,46.59375,27.540398,770800
"1994-02-25",46.65625,46.8125,46.5625,46.8125,27.669695,531300
"1994-02-28",46.9375,47.0625,46.8125,46.8125,27.669695,333000
"1994-03-01",46.8125,46.90625,46.375,46.625,27.558878,423600
"1994-03-02",46.03125,46.6875,45.90625,46.6875,27.595818,581500
"1994-03-03",46.625,46.625,46.4375,46.5625,27.521931,223200
"1994-03-04",46.5625,46.8125,46.40625,46.6875,27.595818,595800
"1994-03-07",46.84375,47,46.84375,46.9375,27.743587,539800
"1994-03-08",46.96875,46.96875,46.6875,46.75,27.632769,880300
"1994-03-09",46.8125,47,46.59375,46.96875,27.762066,2500100
"1994-03-10",46.9375,46.9375,46.4375,46.59375,27.540398,207400
"1994-03-11",46.65625,46.90625,46.40625,46.84375,27.688179,576600
"1994-03-14",47.03125,47.03125,46.84375,46.90625,27.725111,345900
"1994-03-15",47,47.09375,46.84375,46.875,27.70665,748600
"1994-03-16",46.9375,47.25,46.78125,47.25,27.928295,455500
"1994-03-17",47.09375,47.3125,47.09375,47.25,27.928295,133000
"1994-03-18",46.75,47.03125,46.71875,46.96875,27.922195,365500
"1994-03-21",46.8125,46.9375,46.71875,46.84375,27.847895,324800
"1994-03-22",46.84375,47.0625,46.75,46.96875,27.922195,435700
"1994-03-23",46.9375,47.0625,46.90625,46.9375,27.903624,698500
"1994-03-24",46.75,46.84375,46.15625,46.375,27.569231,1200500
"1994-03-25",46.40625,46.53125,45.9375,45.9375,27.309141,100900
"1994-03-28",46,46.0625,45.59375,46,27.346291,1117200
"1994-03-29",46,46.03125,45.09375,45.09375,26.807545,338400
"1994-03-30",45.125,45.25,44.46875,44.46875,26.435982,1123900
"1994-03-31",44.46875,44.6875,43.53125,44.59375,26.5103,788800
"1994-04-04",43.34375,44.03125,43.34375,43.90625,26.101591,2627300
"1994-04-05",44.34375,44.8125,44.34375,44.8125,26.640347,1179000
"1994-04-06",44.875,44.90625,44.5,44.8125,26.640347,516500
"1994-04-07",44.78125,45.125,44.53125,45.03125,26.770393,666100
"1994-04-08",44.9375,44.9375,44.46875,44.6875,26.566038,242400
"1994-04-11",44.8125,45.0625,44.703125,44.875,26.677504,203300
"1994-04-12",44.921875,45,44.71875,44.8125,26.640347,1409200
"1994-04-13",44.796875,44.90625,44.25,44.578125,26.501011,364100
"1994-04-14",44.5,44.828125,44.40625,44.59375,26.5103,419900
"1994-04-15",44.578125,44.78125,44.515625,44.59375,26.5103,387300
"1994-04-18",44.640625,44.765625,44.15625,44.296875,26.333811,369100
"1994-04-19",44.25,44.53125,43.984375,44.359375,26.370964,472200
"1994-04-20",44.40625,44.515625,44.078125,44.3125,26.3431,508000
"1994-04-21",44.5,44.96875,44.34375,44.90625,26.69607,200300
"1994-04-22",45.015625,45.046875,44.734375,44.859375,26.668224,301800
"1994-04-25",44.84375,45.359375,44.84375,45.328125,26.946886,394600
"1994-04-26",45.265625,45.34375,45.1875,45.28125,26.919012,399000
"1994-04-28",45.1875,45.25,44.8125,44.953125,26.723953,287000
"1994-04-29",44.875,45.15625,44.8125,45.09375,26.807545,481900
"1994-05-02",45.09375,45.71875,44.9375,45.375,26.974739,275000
"1994-05-03",45.390625,45.40625,45.0625,45.328125,26.946886,183400
"1994-05-04",45.421875,45.421875,45.078125,45.25,26.900433,401900
"1994-05-05",45.296875,45.375,45.1875,45.1875,26.863279,659800
"1994-05-06",44.96875,44.96875,44.59375,44.75,26.603193,216300
"1994-05-09",44.625,44.75,44.28125,44.359375,26.370964,499300
"1994-05-10",44.578125,44.84375,44.546875,44.703125,26.575336,583400
"1994-05-11",44.65625,44.71875,44.171875,44.296875,26.333811,210600
"1994-05-12",44.578125,44.625,44.40625,44.515625,26.463858,305200
"1994-05-13",44.640625,44.640625,44.296875,44.515625,26.463858,321300
"1994-05-16",44.609375,44.75,44.515625,44.53125,26.473146,450400
"1994-05-17",44.5625,45.1875,44.5,45.1875,26.863279,470200
"1994-05-18",45.21875,45.6875,45.015625,45.515625,27.05835,824800
"1994-05-19",45.421875,45.859375,45.421875,45.734375,27.188404,531000
"1994-05-20",45.65625,45.6875,45.5,45.5625,27.086212,370400
"1994-05-23",45.515625,45.53125,45.34375,45.484375,27.039762,262700
"1994-05-24",45.609375,45.84375,45.609375,45.671875,27.151241,549600
"1994-05-25",45.5,45.828125,45.34375,45.796875,27.225546,738200
"1994-05-26",45.78125,45.9375,45.734375,45.828125,27.24411,369600
"1994-05-27",45.75,45.875,45.671875,45.875,27.271984,162000
"1994-05-31",45.734375,45.90625,45.65625,45.8125,27.234825,160000
"1994-06-01",45.703125,46.015625,45.5625,46.015625,27.355585,200500
"1994-06-02",46.046875,46.046875,45.890625,45.96875,27.327705,55100
"1994-06-03",46,46.390625,45.859375,46.234375,27.485628,550400
"1994-06-06",46.328125,46.46875,46.1875,46.21875,27.476355,99300
"1994-06-07",46.140625,46.21875,46.03125,46.15625,27.439194,120600
"1994-06-08",46.265625,46.265625,45.78125,45.78125,27.216248,131900
"1994-06-09",45.984375,46.03125,45.890625,46.03125,27.364878,80500
"1994-06-10",46.078125,46.203125,46.078125,46.109375,27.411314,83100
"1994-06-13",46.046875,46.1875,46.03125,46.171875,27.448477,109700
"1994-06-14",46.3125,46.546875,46.3125,46.53125,27.662109,161000
"1994-06-15",46.546875,46.5625,46.3125,46.34375,27.550657,142800
"1994-06-16",46.34375,46.46875,46.296875,46.4375,27.606384,44000
"1994-06-17",46.15625,46.203125,45.8125,45.875,27.452288,403800
"1994-06-20",45.546875,45.625,45.4375,45.484375,27.218536,137400
"1994-06-21",45.453125,45.453125,44.90625,45.09375,26.984795,139200
"1994-06-22",45.21875,45.421875,45.171875,45.265625,27.087643,279900
"1994-06-23",45.34375,45.40625,44.9375,45,26.928671,922500
"1994-06-24",44.78125,44.78125,44,44.0625,26.367662,353800
"1994-06-27",44.234375,44.828125,44.015625,44.828125,26.825842,371200
"1994-06-28",44.84375,44.84375,44.25,44.609375,26.694925,5382300
"1994-06-29",44.671875,45.015625,44.625,44.75,26.779076,311800
"1994-06-30",44.828125,44.84375,44.3125,44.46875,26.610762,271900
"1994-07-01",44.6875,44.6875,44.375,44.5625,26.666874,406900
"1994-07-05",44.65625,44.859375,44.515625,44.796875,26.807133,112000
"1994-07-06",44.625,44.8125,44.46875,44.734375,26.769716,174800
"1994-07-07",44.734375,44.921875,44.6875,44.921875,26.881924,66700
"1994-07-08",44.640625,44.984375,44.625,44.90625,26.872576,148400
"1994-07-11",44.9375,45.015625,44.53125,44.75,26.779076,124000
"1994-07-12",44.765625,44.828125,44.515625,44.8125,26.816467,257300
"1994-07-13",44.828125,45.03125,44.828125,44.890625,26.863237,532700
"1994-07-14",45.109375,45.46875,45.078125,45.375,27.153088,494200
"1994-07-15",45.34375,45.484375,45.328125,45.390625,27.162436,49100
"1994-07-18",45.390625,45.578125,45.390625,45.46875,27.209181,72300
"1994-07-19",45.546875,45.5625,45.375,45.375,27.153088,609500
"1994-07-20",45.40625,45.40625,45.0625,45.171875,27.031528,185300
"1994-07-21",45.171875,45.296875,45.078125,45.265625,27.087643,86300
"1994-07-22",45.375,45.40625,45.25,45.34375,27.134384,151600
"1994-07-25",45.359375,45.453125,45.3125,45.40625,27.171776,120900
"1994-07-26",45.390625,45.421875,45.3125,45.359375,27.143734,489600
"1994-07-27",45.359375,45.359375,45.171875,45.359375,27.143734,83200
"1994-07-28",45.359375,45.578125,45.359375,45.453125,27.199842,828200
"1994-07-29",45.765625,46.046875,45.75,45.90625,27.470972,459100
"1994-08-01",45.9375,46.15625,45.890625,46.125,27.601896,486300
"1994-08-02",46.28125,46.375,46.03125,46.1875,27.63929,505500
"1994-08-03",46.171875,46.234375,46.09375,46.203125,27.648643,144100
"1994-08-04",46.171875,46.21875,45.921875,45.9375,27.489683,231700
"1994-08-05",45.703125,45.84375,45.65625,45.78125,27.396189,138400
"1994-08-08",45.828125,45.9375,45.78125,45.890625,27.461641,328600
"1994-08-09",45.71875,45.96875,45.71875,45.96875,27.5084,105900
"1994-08-10",46,46.1875,45.9375,46.140625,27.611248,840300
"1994-08-11",46.03125,46.234375,45.734375,45.96875,27.5084,876200
"1994-08-12",46.046875,46.34375,46.046875,46.328125,27.723455,184100
"1994-08-15",46.375,46.484375,46.3125,46.3125,27.714108,325900
"1994-08-16",46.34375,46.6875,46.15625,46.640625,27.910458,1089500
"1994-08-17",46.703125,46.734375,46.578125,46.609375,27.891756,133700
"1994-08-18",46.453125,46.5625,46.40625,46.453125,27.798252,620000
"1994-08-19",46.46875,46.515625,46.3125,46.421875,27.779552,103200
"1994-08-22",46.4375,46.4375,46.28125,46.375,27.751495,79700
"1994-08-23",46.578125,46.859375,46.515625,46.640625,27.910458,268600
"1994-08-24",46.6875,47.140625,46.671875,47.140625,28.209648,254700
"1994-08-25",47.09375,47.203125,46.890625,47.015625,28.134861,147400
